share_class,end_date,start_date,performance,volatility,duration,is_green,asset_type
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2010-03-27,0.012339040470558782,0.07426079140460555,4417 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2010-03-27,0.047762201515146874,0.20914368273588158,4417 days,False,equity
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2010-03-27,0.049252189607455366,0.20592397663014067,4417 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2010-03-27,0.04593753626938035,0.1682842147136961,4417 days,True,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-03-27,0.024348555670089977,0.19407889498332467,4417 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-03-27,0.004519567773323407,0.036781636060508084,4417 days,False,mixed
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2010-03-27,0.04020926487348264,0.06922107014077866,4417 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2010-03-27,0.027451456775852145,0.03407594224519122,4417 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2010-03-27,0.013039657860582698,0.03577194649379299,4417 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2010-03-27,0.030647240979259527,0.07041149913350817,4417 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-03-27,0.005413648152383876,0.04418679238918893,4417 days,False,fund_of_funds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2010-03-27,0.02212887903085048,0.04259611939585297,4417 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2010-03-27,0.00709219766586533,0.05860216867964061,4417 days,False,alternative
LU0821216842 - iMGP US Value R USD,2022-04-30,2010-03-27,0.06063125480528209,0.13967772780870905,4417 days,False,equity
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2010-03-27,0.014516482577588308,0.06759335953743567,4417 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2010-03-27,0.026201302235583368,0.02856383569434613,4417 days,False,mixed
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2010-04-03,0.04027425428095133,0.06922107014077866,4410 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2010-04-03,0.03013598768039505,0.07044622107583842,4410 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-04-03,0.024387609670924126,0.19407889498332467,4410 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2010-04-03,0.04601198720647104,0.1682842147136961,4410 days,True,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2010-04-03,0.013060457292902061,0.03577194649379299,4410 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2010-04-03,0.014572198484280818,0.166078625674909,4410 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2010-04-03,0.012358715551198385,0.07426079140460555,4410 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2010-04-03,0.01419752729414303,0.06763818294642049,4410 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2010-04-03,0.04783967676874168,0.20914368273588158,4410 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2010-04-03,0.00710347710787973,0.05860216867964061,4410 days,False,alternative
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2010-04-03,0.049332138203969755,0.20592397663014067,4410 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2010-04-03,0.02223180928001023,0.04262837196975791,4410 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2010-04-03,0.027481095611139983,0.03410277506000709,4410 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2010-04-03,0.060730202792723675,0.13967772780870905,4410 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-04-03,0.004526746508432433,0.036781636060508084,4410 days,False,mixed
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2010-04-03,0.0259809266913531,0.028576676985637286,4410 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-04-03,0.005422250844612897,0.04418679238918893,4410 days,False,fund_of_funds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-04-10,0.004533948084723738,0.036781636060508084,4403 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2010-04-10,0.047917403731626784,0.20914368273588158,4403 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2010-04-10,0.014595496943790476,0.166078625674909,4403 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2010-04-10,0.007114792484578469,0.05860216867964061,4403 days,False,alternative
LU0821216842 - iMGP US Value R USD,2022-04-30,2010-04-10,0.060829474175781106,0.13967772780870905,4403 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-04-10,0.024426789148772166,0.19407889498332467,4403 days,False,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2010-04-10,0.013081323184248816,0.03577194649379299,4403 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2010-04-10,0.02570402702634489,0.028583895334760377,4403 days,False,mixed
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2010-04-10,0.029710735846770087,0.07048762560018577,4403 days,False,mixed
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2010-04-10,0.02198065823725015,0.0426536718368093,4403 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-04-10,0.005430880920934689,0.04418679238918893,4403 days,False,fund_of_funds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2010-04-10,0.012378453476624474,0.07426079140460555,4403 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2010-04-10,0.014220222529938598,0.06769178196200047,4403 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2010-04-10,0.0494123467263381,0.20592397663014067,4403 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2010-04-10,0.027207380291573546,0.034117242416728255,4403 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2010-04-10,0.046086679820502185,0.1682842147136961,4403 days,True,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2010-04-10,0.04033945408371409,0.06922107014077866,4403 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2010-04-17,0.0461616152899651,0.1682842147136961,4396 days,True,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2010-04-17,0.02213837936403351,0.042684124009616575,4396 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2010-04-17,0.025752059631606095,0.028606130452302127,4396 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-04-17,0.0054395385123109374,0.04418679238918893,4396 days,False,fund_of_funds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2010-04-17,0.04040486530499243,0.06922107014077866,4396 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2010-04-17,0.013102255853656208,0.03577194649379299,4396 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-04-17,0.004541172611383981,0.036781636060508084,4396 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2010-04-17,0.060929070542062425,0.13967772780870905,4396 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2010-04-17,0.027469729001011967,0.03413271978272741,4396 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2010-04-17,0.049492816443980514,0.20592397663014067,4396 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2010-04-17,0.04799538363225064,0.20914368273588158,4396 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-04-17,0.024466094709297836,0.19407889498332467,4396 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2010-04-17,0.02934858247772909,0.07053318986505075,4396 days,False,mixed
LU0995828042 - iMGP Europe I EUR,2022-04-30,2010-04-17,0.014618870021828823,0.166078625674909,4396 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2010-04-17,0.012398254548417142,0.07426079140460555,4396 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2010-04-17,0.013213668290269931,0.0676568932632226,4396 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2010-04-17,0.0071261439679592975,0.05860216867964061,4396 days,False,alternative
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2010-04-24,0.013204476202965942,0.06771073618755691,4389 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2010-04-24,0.04623679480102494,0.1682842147136961,4389 days,True,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2010-04-24,0.06102899348958246,0.13967772780870905,4389 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2010-04-24,0.027200064880525954,0.034147718661457174,4389 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-04-24,0.005448223750539771,0.04418679238918893,4389 days,False,fund_of_funds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2010-04-24,0.013123255622203178,0.03577194649379299,4389 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-04-24,0.004548420198297931,0.036781636060508084,4389 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2010-04-24,0.04807361770706642,0.20914368273588158,4389 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2010-04-24,0.01464231807743821,0.166078625674909,4389 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2010-04-24,0.012418119070088274,0.07426079140460555,4389 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2010-04-24,0.00713753173111864,0.05860216867964061,4389 days,False,alternative
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2010-04-24,0.040470488974652774,0.06922107014077866,4389 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2010-04-24,0.029631622976894922,0.07058267365243065,4389 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2010-04-24,0.0495735486345954,0.20592397663014067,4389 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2010-04-24,0.025794738271369688,0.0286285195152733,4389 days,False,mixed
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2010-04-24,0.021726851128635927,0.04269516507544051,4389 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-04-24,0.02450552696206909,0.19407889498332467,4389 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2010-05-01,0.04815210720059904,0.20914368273588158,4382 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2010-05-01,0.012438047347098857,0.07426079140460555,4382 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2010-05-01,0.02600712856708598,0.02864226202606102,4382 days,False,mixed
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2010-05-01,0.027465283612870817,0.034163099831476765,4382 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2010-05-01,0.013144322813029463,0.03577194649379299,4382 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2010-05-01,0.012611131138779319,0.06773427945994956,4382 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2010-05-01,0.02195170953960135,0.042722275882863654,4382 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2010-05-01,0.04965454458422669,0.20592397663014067,4382 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-05-01,0.02454508652058962,0.19407889498332467,4382 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2010-05-01,0.040536326129260836,0.06922107014077866,4382 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2010-05-01,0.014665841471968477,0.166078625674909,4382 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2010-05-01,0.007148955948261815,0.05860216867964061,4382 days,False,alternative
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-05-01,0.004555690956051794,0.036781636060508084,4382 days,False,mixed
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2010-05-01,0.04631221954758269,0.1682842147136961,4382 days,True,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2010-05-01,0.06112924462684677,0.13967772780870905,4382 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2010-05-01,0.029104903972115848,0.07061673668580926,4382 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-05-01,0.0054569367682626435,0.04418679238918893,4382 days,False,fund_of_funds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2010-05-08,0.022309338264270062,0.04273903291288368,4375 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2010-05-08,0.040602377812135604,0.06922107014077866,4375 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2010-05-08,0.012458039686872757,0.07426079140460555,4375 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2010-05-08,0.007160416794710578,0.05860216867964061,4375 days,False,alternative
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-05-08,0.0045629849959407665,0.036781636060508084,4375 days,False,mixed
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2010-05-08,0.046387890731338643,0.1682842147136961,4375 days,True,equity
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2010-05-08,0.049735805587331816,0.20592397663014067,4375 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2010-05-08,0.014689440569094936,0.166078625674909,4375 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2010-05-08,0.027576362050653502,0.034188279728580566,4375 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2010-05-08,0.013165457751354026,0.03577194649379299,4375 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2010-05-08,0.013273057552384726,0.06775022002656,4375 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-05-08,0.005465677698970106,0.04418679238918893,4375 days,False,fund_of_funds
LU0821216842 - iMGP US Value R USD,2022-04-30,2010-05-08,0.061229825572938656,0.13967772780870905,4375 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2010-05-08,0.026130653469086162,0.028662049838688676,4375 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-05-08,0.024584774002329945,0.19407889498332467,4375 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2010-05-08,0.029554194990914384,0.07065663144827011,4375 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2010-05-08,0.04823085336550936,0.20914368273588158,4375 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-05-15,0.024624590028760718,0.19407889498332467,4368 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-05-15,0.005474446677010247,0.04418679238918893,4368 days,False,fund_of_funds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2010-05-15,0.03136670030268629,0.07045332507362485,4368 days,False,mixed
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2010-05-15,0.04066864507340462,0.06922107014077866,4368 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2010-05-15,0.06133073795760624,0.13967772780870905,4368 days,False,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2010-05-15,0.013186660764490377,0.03577194649379299,4368 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2010-05-15,0.02773855248374235,0.034211188610685055,4368 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2010-05-15,0.007171914446913563,0.05860216867964061,4368 days,False,alternative
LU0995828042 - iMGP Europe I EUR,2022-04-30,2010-05-15,0.014713115734837467,0.166078625674909,4368 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2010-05-15,0.023511364024152437,0.04258052847086978,4368 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2010-05-15,0.01660358121086425,0.06687637529786152,4368 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2010-05-15,0.04646380956185614,0.1682842147136961,4368 days,True,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2010-05-15,0.027141076096882655,0.028482912681268322,4368 days,False,mixed
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-05-15,0.004570302429973472,0.036781636060508084,4368 days,False,mixed
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2010-05-15,0.012478096398814476,0.07426079140460555,4368 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2010-05-15,0.04981733294685142,0.20592397663014067,4368 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2010-05-15,0.0483098574626617,0.20914368273588158,4368 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2010-05-22,0.024664535225384254,0.19407889498332467,4361 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2010-05-22,0.005483243837594243,0.04418679238918893,4361 days,False,fund_of_funds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2010-05-22,0.004577643370878626,0.036781636060508084,4361 days,False,mixed
